ID,Unit,Question,Choice1,Choice2,Choice3,Choice4,Choice5,Answer
1,M03MCJA6,がっこう (school),がっこう.mp3,かっこう.mp3,ざっこう.mp3,だっこう.mp3,ばっこう.mp3  ,1
2,M03MCJA6,かぎ (key),かぎ.mp3,かき.mp3,がき.mp3,かく.mp3,がく.mp3  ,1
3,M03MCJA6,ぞう (elephant),ぞう.mp3,そう.mp3,どう.mp3,とう.mp3,こお.mp3  ,1
4,M03MCJA6,だいがく (university),だいがく.mp3,たいがく.mp3,だいかく.mp3,たいかく.mp3,だいがくいん.mp3  ,1
5,M03MCJA6,ばんごう (number),ばんごう.mp3,はんごう.mp3,ばんこう.mp3,はんこう.mp3,まんごう.mp3  ,1
6,M03MCJA6,ぎんこう (bank),ぎんこう.mp3,きんこう.mp3,ぎんこ.mp3,きんこ.mp3,ぎんごう.mp3  ,1
7,M03MCJA6,でんわ (telephone),でんわ.mp3,てんわ.mp3,でんか.mp3,てんか.mp3,でんぱ.mp3  ,1
8,M03MCJA6,じかん (time),じかん.mp3,しがん.mp3,じがん.mp3,しかん.mp3,じかんい.mp3  ,1
9,M03MCJA6,ぴんく (pink),ぴんく.mp3,びんく.mp3,ひんく.mp3,ぴんぐ.mp3,びんぐ.mp3  ,1
10,M03MCJA6,べんとう (lunch box),べんとう.mp3,へんとう.mp3,べんどう.mp3,へんどう.mp3,べんと.mp3  ,1
11,M03MCJA6,じしょ (dictionary),じしょ.mp3,しじょ.mp3,じしょう.mp3,ししょう.mp3,じちょ.mp3  ,1
12,M03MCJA6,ざっし (magazine),ざっし.mp3,さっし.mp3,ざっか.mp3,さっか.mp3,ざつし.mp3  ,1
13,M03MCJA6,だいどころ (kitchen),だいどころ.mp3,たいどころ.mp3,だいところ.mp3,たいところ.mp3,だいどしょ.mp3  ,1
14,M03MCJA6,ぱそこん (computer),ぱそこん.mp3,ばそこん.mp3,はそこん.mp3,ぱそこん.mp3,ぱそこ.mp3  ,1
15,M03MCJA6,ぐあい (condition),ぐあい.mp3,くあい.mp3,ぐかい.mp3,くがい.mp3,ぐうあい.mp3  ,1
16,M03MCJA6,ばしょ (place),ばしょ.mp3,はしょ.mp3,ばしょう.mp3,はしょう.mp3,ばしゅう.mp3  ,1
17,M03MCJA6,ぴあの (piano),ぴあの.mp3,びあの.mp3,ひあの.mp3,ぴあのう.mp3,びあのう.mp3  ,1
18,M03MCJA6,でんき (electricity),でんき.mp3,てんき.mp3,でんぎ.mp3,てんぎ.mp3,でんか.mp3  ,1
19,M03MCJA6,ざせき (seat),ざせき.mp3,させき.mp3,ざせい.mp3,させい.mp3,ざぜき.mp3  ,1
20,M03MCJA6,ぶた (pig),ぶた.mp3,ふた.mp3,ぶだ.mp3,ふだ.mp3,ぶった.mp3  ,1
21,M03MCJA6,ぎゅうにゅう (milk),ぎゅうにゅう.mp3,きゅうにゅう.mp3,ぎゅうにう.mp3,きゅうにう.mp3,ぎゅうにゅ.mp3  ,1
22,M03MCJA6,ぴかぴか (shiny),ぴかぴか.mp3,びかびか.mp3,ひかひか.mp3,ぴかひか.mp3,びかぴか.mp3  ,1
23,M03MCJA6,どろぼう (thief),どろぼう.mp3,とろぼう.mp3,どろほう.mp3,とろほう.mp3,どろぼう.mp3  ,1
24,M03MCJA6,ぺん (pen),ぺん.mp3,べん.mp3,へん.mp3,ぺいん.mp3,べいん.mp3  ,1
25,M03MCJA6,がみ (paper),がみ.mp3,かみ.mp3,がも.mp3,かも.mp3,がみい.mp3  ,1
26,M03MCJA6,じゅうどう (judo),じゅうどう.mp3,しゅうどう.mp3,じゅうとう.mp3,しゅうとう.mp3,じゅうど.mp3  ,1
27,M03MCJA6,ばんざい (hurrah),ばんざい.mp3,はんざい.mp3,ばんさい.mp3,はんさい.mp3,まんざい.mp3  ,1
28,M03MCJA6,ぱんつ (underwear),ぱんつ.mp3,ばんつ.mp3,はんつ.mp3,ぱんづ.mp3,ばんづ.mp3  ,1
29,M03MCJA6,だんせい (man),だんせい.mp3,たんせい.mp3,だんせ.mp3,たんせ.mp3,だんぜい.mp3  ,1
30,M03MCJA6,ぎり (giri),ぎり.mp3,きり.mp3,ぎりい.mp3,きりい.mp3,ぎりん.mp3  ,1
31,M03MCJA6,ばら (rose),ばら.mp3,はら.mp3,ばらあ.mp3,はらあ.mp3,ばらん.mp3  ,1
32,M03MCJA6,ぴったり (exactly),ぴったり.mp3,びったり.mp3,ひったり.mp3,ぴった.mp3,びった.mp3  ,1
33,M03MCJA6,ざんねん (regret),ざんねん.mp3,さんねん.mp3,ざんね.mp3,さんね.mp3,ざんねんい.mp3  ,1
34,M03MCJA6,でぐち (exit),でぐち.mp3,てぐち.mp3,でくち.mp3,てくち.mp3,でぐつ.mp3  ,1
35,M03MCJA6,ぱぱ (father),ぱぱ.mp3,ばば.mp3,はは.mp3,ぱあぱ.mp3,ばあば.mp3  ,1
36,M03MCJA6,ぶどう (grapes),ぶどう.mp3,ふどう.mp3,ぶとう.mp3,ふとう.mp3,ぶどうう.mp3  ,1
37,M03MCJA6,じどうしゃ (car),じどうしゃ.mp3,しどうしゃ.mp3,じとうしゃ.mp3,しとうしゃ.mp3,じどうしゅ.mp3  ,1
38,M03MCJA6,ぴん (pin),ぴん.mp3,びん.mp3,ひん.mp3,ぴんん.mp3,びんん.mp3  ,1
39,M03MCJA6,がっこう (school),がっこう.mp3,かっこう.mp3,ざっこう.mp3,だっこう.mp3,ばっこう.mp3  ,1
40,M03MCJA6,じゅぎょう (class),じゅぎょう.mp3,しゅぎょう.mp3,じゅぎょ.mp3,しゅぎょ.mp3,じゅうぎょう.mp3  ,1
41,M03MCJA6,でんしゃ (train),でんしゃ.mp3,てんしゃ.mp3,でんしゅ.mp3,てんしゅ.mp3,でんしゃあ.mp3  ,1
42,M03MCJA6,ばんごはん (dinner),ばんごはん.mp3,はんごはん.mp3,ばんごうはん.mp3,はんごうはん.mp3,ばんごは.mp3  ,1
43,M03MCJA6,ぴかぴか (shiny),ぴかぴか.mp3,びかびか.mp3,ひかひか.mp3,ぴかひか.mp3,びかぴか.mp3  ,1
44,M03MCJA6,ざっか (goods),ざっか.mp3,さっか.mp3,ざっが.mp3,さっが.mp3,ざっかあ.mp3  ,1
45,M03MCJA6,だいじょうぶ (okay),だいじょうぶ.mp3,たいじょうぶ.mp3,だいじょぶ.mp3,たいじょぶ.mp3,だいじょう.mp3  ,1
46,M03MCJA6,ぺらぺら (fluent),ぺらぺら.mp3,べらべら.mp3,へらへら.mp3,ぺらべら.mp3,べらぺら.mp3  ,1
47,M03MCJA6,ぶんか (culture),ぶんか.mp3,ふんか.mp3,ぶんが.mp3,ふんが.mp3,ぶんかあ.mp3  ,1
48,M03MCJA6,がくせい (student),がくせい.mp3,かくせい.mp3,がくせ.mp3,かくせ.mp3,がくせいん.mp3  ,1
49,M03MCJA6,ぴんく (pink),ぴんく.mp3,びんく.mp3,ひんく.mp3,ぴんぐ.mp3,びんぐ.mp3  ,1
50,M03MCJA6,じぶん (oneself),じぶん.mp3,しぶん.mp3,じぶう.mp3,しぶう.mp3,じぶんい.mp3  ,1
51,M03MCJA6,でんぽう (telegram),でんぽう.mp3,てんぽう.mp3,でんほう.mp3,てんほう.mp3,でんぽうい.mp3,1
