ID,Unit,Question,Choice1,Choice2,Choice3,Choice4,Choice5,Answer
1,M03MCJA8,にっき (diary),にっき.mp3,にき.mp3,にっきい.mp3,にきっ.mp3,にっきー.mp3,1
2,M03MCJA8,きって (stamp),きって.mp3,きて.mp3,きてっ.mp3,きっと.mp3,きっき.mp3,1
3,M03MCJA8,ちょこれーと (chocolate),ちょこれーと.mp3,ちょこれと.mp3,ちょこくれーと.mp3,ちょくれーと.mp3,ちよこれーと.mp3,1
4,M03MCJA8,しゃしん (photo),しゃしん.mp3,しやしん.mp3,しゃじん.mp3,しゃしんん.mp3,しゃしむ.mp3,1
5,M03MCJA8,きっぷ (ticket),きっぷ.mp3,きふ.mp3,きっふ.mp3,きふっ.mp3,きっぷう.mp3,1
6,M03MCJA8,じゅうどう (judo),じゅうどう.mp3,じゆうどう.mp3,じゅどう.mp3,じゅうとう.mp3,じゅうど.mp3,1
7,M03MCJA8,りょこう (travel),りょこう.mp3,りようこう.mp3,りょこ.mp3,りょっこう.mp3,りょこー.mp3,1
8,M03MCJA8,きょうしつ (classroom),きょうしつ.mp3,きようしつ.mp3,きょしつ.mp3,きょうじつ.mp3,きょしゅつ.mp3,1
9,M03MCJA8,びょうき (sickness),びょうき.mp3,びようき.mp3,びょき.mp3,びょういき.mp3,びょうぎ.mp3,1
10,M03MCJA8,きゃく (customer),きゃく.mp3,きやく.mp3,きゃっく.mp3,きゃくん.mp3,きゅく.mp3,1
11,M03MCJA8,しゅくだい (homework),しゅくだい.mp3,しゆくだい.mp3,しゅくたい.mp3,しゅっかい.mp3,しゅくだ.mp3,1
12,M03MCJA8,きょねん (last year),きょねん.mp3,きよねん.mp3,きょねんん.mp3,きょね.mp3,きょねー.mp3,1
13,M03MCJA8,しょっき (tableware),しょっき.mp3,しよっき.mp3,しょき.mp3,しょっきい.mp3,しょきっ.mp3,1
14,M03MCJA8,じゅうしょ (address),じゅうしょ.mp3,じゆうしょ.mp3,じゅしょ.mp3,じゅうしゅ.mp3,じゅしょー.mp3,1
15,M03MCJA8,きっさてん (cafe),きっさてん.mp3,きさてん.mp3,きっさて.mp3,きっさてんん.mp3,きっさてー.mp3,1
16,M03MCJA8,ひっこし (moving house),ひっこし.mp3,ひこし.mp3,ひっこしー.mp3,ひこしっ.mp3,ひっこじ.mp3,1
17,M03MCJA8,りゅうがく (study abroad),りゅうがく.mp3,りゆうがく.mp3,りゅがく.mp3,りゅうかく.mp3,りゅうがっく.mp3,1
18,M03MCJA8,きょうかしょ (textbook),きょうかしょ.mp3,きようかしょ.mp3,きょかしょ.mp3,きょうかじょ.mp3,きょかしょー.mp3,1
19,M03MCJA8,ちゃわん (rice bowl),ちゃわん.mp3,ちやわん.mp3,ちゃわんん.mp3,ちゃわ.mp3,ちゃわー.mp3,1
20,M03MCJA8,じっけん (experiment),じっけん.mp3,じけん.mp3,じっけ.mp3,じっけんん.mp3,じっけー.mp3,1
21,M03MCJA8,きょり (distance),きょり.mp3,きより.mp3,きょりい.mp3,きょりっ.mp3,きょじ.mp3,1
22,M03MCJA8,しゅうまつ (weekend),しゅうまつ.mp3,しゆうまつ.mp3,しゅまつ.mp3,しゅうまち.mp3,しゅうまっ.mp3,1
23,M03MCJA8,りょうり (cooking),りょうり.mp3,りようり.mp3,りょり.mp3,りょうじ.mp3,りょーり.mp3,1
24,M03MCJA8,きゃんぷ (camp),きゃんぷ.mp3,きやんぷ.mp3,きゃんぷう.mp3,きゃんぷっ.mp3,きゃんぷー.mp3,1
25,M03MCJA8,しょうがっこう (elementary school),しょうがっこう.mp3,しよがっこう.mp3,しょうがこう.mp3,しょうがっこ.mp3,しょうがっこー.mp3,1
26,M03MCJA8,じゅぎょう (class),じゅぎょう.mp3,じゆぎょう.mp3,じゅぎょ.mp3,じゅぎょうう.mp3,じゅぎょー.mp3,1
27,M03MCJA8,きょうだい (siblings),きょうだい.mp3,きようだい.mp3,きょだい.mp3,きょうたい.mp3,きょだいー.mp3,1
28,M03MCJA8,しゃちょう (company president),しゃちょう.mp3,しやちょう.mp3,しゃちょ.mp3,しゃちょうう.mp3,しゃちょー.mp3,1
29,M03MCJA8,きっぷう (weather),きっぷう.mp3,きふう.mp3,きっぷう.mp3,きっぷうう.mp3,きっぷー.mp3,1
30,M03MCJA8,りょかん (inn),りょかん.mp3,りよかん.mp3,りょかんん.mp3,りょか.mp3,りょかー.mp3,1
31,M03MCJA8,ちょきん (savings),ちょきん.mp3,ちよきん.mp3,ちょきんん.mp3,ちょき.mp3,ちょきー.mp3,1
32,M03MCJA8,しゅじん (husband),しゅじん.mp3,しゆじん.mp3,しゅじんん.mp3,しゅじ.mp3,しゅじー.mp3,1
